temperature,pressure,error
95,2.904286182080698,31.732641975297177
96,3.964841114245399,36.97410594836139
97,0.4649559152928698,38.21356137368805
98,-1.991498599306769,36.54058872954565
99,-1.8894279734734003,37.4228694069609
100,5.4055792300601,32.25027093351627
101,2.693845509224332,33.59351178460921
102,-0.1936715638184054,38.28632060842766
103,-1.5992003206622312,34.240291109910096
104,1.489940932388899,39.66724196823716
105,-1.2992019785530824,28.058797302352048
106,0.7751930755772569,30.57902385483192
107,2.1342864528577183,34.41430730251784
108,-2.6284235950784143,36.687829335715925
109,2.344384469238374,36.1865922703437
110,-1.324547341026262,42.04444332326664
111,-0.2653477587610672,39.85885565220705
112,4.286229178152235,28.45750681352189
113,2.016876316848849,34.90394525125019
114,0.4557468591308498,41.39300271042257
115,-3.5400219863350686,39.95652523880355
116,1.9420349757553053,33.46919698797251
117,0.0255172373844359,43.53447303887307
118,-0.0486624913353017,27.24156352180118
119,4.153728722611934,35.70247710671863
120,1.171346353992699,46.76860956990444
121,1.6665346067398978,44.83441586312716
122,-1.5167761914179698,35.7790755762837
123,0.6015346374287377,51.23909442151886
124,-2.5281775515657,39.5108838540371
125,0.5895819884833963,43.563945760053535
126,1.589536114673203,34.508759602129054
127,2.132738296399873,43.4356854319081
128,3.2994242528606725,37.95487532853743
129,-3.034533489782169,46.17880707990701
130,-0.4283947763346344,42.41463044010031
131,2.0252755995731646,46.2157408785481
132,-2.014548671765763,56.42979847740425
133,3.4669638202919684,47.53033716380843
134,0.0655846854141966,48.53031478939237
135,1.8360148024761396,49.37893590545369
136,0.7754785387758413,45.88328752498473
137,4.469007072826201,39.83634406701198
138,-0.948725446916168,41.88922606621962
139,2.1599534387134462,43.79319937639045
140,3.888653837881364,46.56053043642332
141,-1.807014828370462,58.46196211511443
142,1.431059792492465,56.87024511010007
143,0.6507742604008032,43.46315455958204
144,3.801680343910511,53.79190119652779
145,5.668657455740394,51.10733952822967
146,-0.3180739321790614,58.1945582804719
147,0.8755273760007142,49.853501545319496
148,1.6320387151187326,54.574173182531744
149,3.6812935820029686,57.765366840304296
150,-0.518390792094465,48.59497954413874
151,5.345423325665005,57.43137408076375
152,2.543199111712,54.13684434059763
153,2.951741428311438,46.94276943967871
154,-3.64294697228743,40.42117682155403
155,-0.2380027098689019,49.30876681590964
156,0.7120226056966276,61.35044974339744
157,3.5952659646203218,50.89442135619688
158,-1.8490480502144755,47.82356561475092
159,2.2445640867757923,56.77839295338349
160,-0.7478649155234328,52.13357907450799
161,0.9138449753758964,63.607555867475575
162,1.408408682690521,55.859974160784
163,0.9700604569020002,45.35028982793583
164,3.317834646002196,53.55102053185911
165,3.384372834878875,63.69076361863448
166,-0.4671822183600015,58.66341441405488
167,1.622936695514532,58.45813789004055
168,-1.230637702807544,58.98458897582511
169,-3.73877897355033,59.85892515171948
170,3.27810650772602,54.46514511261201
171,-2.169014135349604,67.20737676722781
172,-2.8547889328974017,57.88265144372642
173,3.6288826646945593,45.76705528952584
174,1.3722570239848293,55.21818549719393
175,-1.7085428858526042,63.358296361671
176,-0.0943639379570056,64.21138592093463
177,-4.009461807619322,55.59625136130684
178,3.261532587235993,63.98568334573197
179,7.639538556529457,52.27572554726252
180,-0.4408460793000656,57.08827973506639
181,1.6395137080890043,58.67473306721237
182,6.481909800404531,53.68030130649675
183,5.258970589269901,55.43449066641551
184,2.104096609100324,65.25243239684943
185,4.047949120654959,70.53163582204684
186,0.8947409264167142,68.34193643709663
187,-2.635513405018141,63.277621656820784
188,-5.844009982123346,70.23277267314616
189,6.313356983046197,75.18761685548836
190,2.592378359174997,64.76498881725341
191,-2.391533626595937,64.55211895088122
192,1.7777307893201282,69.68418958203887
193,5.873391048318455,69.99292371191342
194,3.2344284667069685,52.98064885520812
195,-7.011824016139364,47.25753853295279
196,0.1142955048009636,70.91170087881441
197,2.138437519339494,52.18532986088937
198,-5.190800586610876,45.9461615722166
199,2.1517835043694977,68.313408302734
200,3.9407012617964026,58.95607643054037
201,0.4546088931256483,53.58938764526384
202,1.6089275736414297,67.47796818984847
203,6.298664807429204,68.46062613397655
204,-1.2050059427056607,79.9063839629938
205,2.4299685016893458,67.33292963536357
206,1.820325924954158,68.21955252313775
207,2.529098466951264,67.2322470891735
208,-2.835328474373006,70.17960614555884
209,-3.364097040740168,73.59873916450886
210,3.087788982235467,69.67399766651737
211,-3.115091684333957,68.01219364147897
212,0.9162541200003416,68.56100360719563
213,1.2734662587294163,65.45787369246958
214,2.8759768713213303,78.43805593230101
215,4.166599628293794,77.40268530038328
216,-0.3068940064771362,65.34705691963445
217,2.470461042583666,69.27158139513593
218,-6.268859785820565,69.01148752509472
219,-3.8175509757069617,82.92032188446493
220,3.23898632266467,63.41496801087929
221,-0.6707251157009945,68.3221787232527
222,-4.173284409386865,71.49509389228582
223,-4.231807697009768,64.25435901309304
224,2.9063235855646705,80.77480316183312
225,-0.2807573481016326,61.10210066402483
226,-4.7808737205753,68.45802146012932
227,-2.5875075120518347,67.28744343174921
228,10.375949880831662,76.86028810943101
229,9.690775517746408,91.22532808503364
230,7.756517166556104,73.77071641956171
231,7.530407229983362,77.62307079666571
232,1.8157909324308024,66.39456924926809
233,-2.602384189776333,71.82101733360331
234,2.3708335722291096,75.02735608801872
235,5.458675034186997,76.69881529381128
236,5.576093211168764,59.62261720342016
237,5.94898378257281,74.76874231033379
238,3.9655835012768414,80.47145872844568
239,4.933009073996863,72.49328074991027
240,5.642222714593968,77.54051476244483
241,0.1540352704029656,75.65456715156016
242,0.2090381004555626,61.704445586553405
243,1.360902060265434,66.14132631750628
244,5.295687914215487,75.04817312934343
245,1.6854504390489669,74.65670685893261
246,4.858134248750217,76.06711873431854
247,-3.73779792369939,71.57675168581946
248,-3.642580316586245,69.60754078290431
249,0.393129169917028,80.50292546520694
250,-2.5189794849581006,75.50447219181699
251,-0.1446006905927313,83.67910398384585
252,-7.830343941908562,83.98881206975246
253,-1.1970631801740597,65.1210851950353
254,3.2237114700866707,95.4555179529676
255,0.673843814481335,93.5031749609526
256,10.784198617031285,87.29636419826967
257,-5.596028482577335,63.30341416535392
258,9.499290936235674,76.9143270325582
259,6.197357522446744,78.96547383547639
260,-1.133696109415227,67.35074616516373
261,-4.73488320219397,60.149603375789454
262,6.444392571854067,79.1120186562398
263,0.944725742505029,92.40674605759338
264,8.150368362318973,75.04654490773267
265,-0.9613937898720776,80.28433799709309
266,1.1948107969345108,87.63509351836417
267,5.658117778844834,84.71299449981124
268,9.678634802672502,92.4987466960489
269,7.059091107159316,85.99224501805388
270,3.085751212148001,89.84546267737016
271,0.4084041923409376,91.2411120518268
272,3.945567049831176,92.58850936274344
273,-1.9316739419015707,77.64296125433877
274,1.911294863494342,93.51048717521444
275,4.720809831518025,86.32597025134329
276,-3.831991432830136,82.26850279232086
277,10.120966012244676,65.64830337234247
278,3.2698147697672004,90.74289839194384
279,3.85979706976447,90.1733113329281
280,6.787465946285306,85.71424534430189
281,-2.985838498125667,89.54031446947026
282,0.4553050564082945,47.08317128369576
283,2.054474468892997,82.30136700499415
284,10.66780696409302,84.13418867983766
285,-10.04456609799268,96.93141432397188
286,-1.2748510012182004,70.08710599894025
287,3.2183328385533674,83.24944399165209
288,-5.904507458740162,64.53226276059206
289,3.3488236888673777,78.04994474778417
290,12.45013705022867,78.37943586638478
291,0.7529556044016091,80.51318941214683
292,-13.183012535558005,86.71348252424356
293,-2.2924486123226253,77.90471100950234
294,-4.272379774603001,73.23871237739911
295,-4.837214174157899,96.2806824372032
296,-2.308682912630327,95.34443213099338
297,-5.781564173381929,100.32872687515192
298,-7.180775305131299,97.1335665576277
299,-2.3226720572437536,80.13608641869801
300,-3.974040274281674,87.94370404850194
